iter	Passed	Remaining
695	322908	604989
696	323404	604586
697	323930	604237
698	324449	603876
699	324937	603456
700	325432	603048
701	325927	602640
702	326438	602263
703	326957	601899
704	327455	601495
705	327907	601008
706	328420	600632
707	328923	600239
708	329384	599767
709	329896	599389
710	330379	598958
711	330873	598546
712	331388	598173
713	331870	597739
714	332384	597362
715	332896	596982
716	333387	596563
717	333914	596209
718	334386	595756
719	334909	595395
720	335408	594989
721	335903	594577
722	336355	594089
723	336823	593628
724	337365	593297
725	337897	592950
726	338391	592533
727	338863	592079
728	339389	591719
729	339935	591394
730	340443	591002
731	340926	590565
732	341449	590200
733	341953	589800
734	342472	589424
735	342963	589002
736	343456	588582
737	343981	588217
738	344482	587811
739	345011	587452
740	345505	587032
741	345995	586607
742	346524	586247
743	347014	585820
744	347586	585531
745	348076	585105
746	348609	584749
747	349122	584360
748	349601	583913
749	350115	583525
750	350615	583113
751	351153	582764
752	351658	582361
753	352138	581916
754	352655	581531
755	353199	581190
756	353713	580800
757	354221	580399
758	354799	580113
759	355350	579782
760	355860	579384
761	356367	578980
762	356915	578642
763	357436	578260
764	357975	577907
765	358496	577525
766	358997	577110
767	359469	576648
768	359954	576208
769	360461	575801
770	360979	575413
771	361498	575026
772	362004	574618
773	362527	574235
774	363019	573804
775	363512	573375
776	364021	572970
777	364570	572628
778	365098	572253
779	365599	571835
780	366100	571416
781	366595	570989
782	367132	570626
783	367659	570247
784	368151	569813
785	368697	569464
786	369214	569069
787	369701	568626
788	370222	568237
789	370745	567849
790	371238	567417
791	371759	567027
792	372285	566644
793	372842	566306
794	373361	565912
795	373847	565467
796	374345	565040
797	374869	564652
798	375350	564199
799	375844	563766
800	376324	563312
801	376805	562858
802	377325	562463
803	377790	561987
804	378263	561521
805	378803	561155
806	379304	560732
807	379838	560355
808	380347	559943
809	380844	559512
810	381341	559081
811	381833	558642
812	382344	558231
813	382829	557783
814	383351	557388
815	383842	556948
816	384359	556545
817	384876	556141
818	385390	555733
819	385914	555340
820	386401	554893
821	386937	554516
822	387466	554128
823	387973	553709
824	388543	553380
825	389032	552935
826	389570	552559
827	390047	552096
828	390570	551698
829	391058	551250
830	391539	550793
831	392048	550375
832	392528	549917
833	393067	549540
834	393580	549126
835	394099	548722
836	394639	548345
837	395156	547937
838	395657	547506
839	396185	547113
840	396690	546687
841	397213	546287
842	397733	545881
843	398250	545471
844	398758	545048
845	399248	544600
846	399786	544219
847	400298	543801
848	400812	543386
849	401390	543057
850	401896	542631
851	402359	542146
852	402871	541728
853	403392	541321
854	403898	540893
855	404369	540418
856	404850	539957
857	405359	539535
858	405852	539089
859	406366	538671
860	406929	538318
861	407435	537891
862	407932	537449
863	408455	537043
864	408938	536584
865	409450	536162
866	409939	535711
867	410489	535338
868	410991	534903
869	411483	534454
870	411981	534015
871	412481	533577
872	413005	533169
873	413506	532732
874	414017	532308
875	414526	531881
876	415046	531467
877	415557	531042
878	416117	530679
879	416627	530252
880	417153	529846
881	417645	529396
882	418182	529003
883	418690	528573
884	419224	528175
885	419714	527722
886	420182	527241
887	420712	526837
888	421221	526408
889	421710	525954
890	422193	525490
891	422701	525059
892	423229	524652
893	423750	524236
894	424216	523753
895	424724	523321
896	425213	522866
897	425700	522407
898	426173	521932
899	426685	521504
900	427197	521076
901	427730	520674
902	428210	520207
903	428712	519767
904	429252	519371
905	429782	518964
906	430258	518492
907	430796	518094
908	431315	517674
909	431846	517266
910	432359	516837
911	432888	516428
912	433436	516041
913	433930	515589
914	434425	515138
915	434944	514715
916	435481	514314
917	436005	513897
918	436516	513464
919	437031	513037
920	437533	512594
921	438071	512191
922	438582	511759
923	439092	511324
924	439637	510930
925	440127	510471
926	440621	510018
927	441136	509588
928	441667	509177
929	442202	508771
930	442677	508294
931	443806	508568
932	444344	508163
933	444870	507742
934	445388	507313
935	445905	506883
936	446434	506467
937	446947	506032
938	447495	505636
939	448017	505211
940	448545	504792
941	449106	504410
942	449607	503960
943	450103	503505
944	450581	503029
945	451122	502624
946	451635	502188
947	452139	501741
948	452655	501307
949	453157	500858
950	453659	500409
951	454157	499955
952	454661	499507
953	455172	499067
954	455690	498635
955	456210	498205
956	456754	497800
957	457280	497375
958	457805	496950
959	458316	496509
960	458831	496072
961	459334	495622
962	459887	495226
963	460406	494793
964	460891	494323
965	461437	493919
966	461896	493421
967	462451	493026
968	462970	492593
969	463459	492127
970	464005	491721
971	464532	491295
972	465079	490890
973	465586	490442
974	466103	490006
975	466590	489537
976	467118	489111
977	467627	488666
978	468133	488216
979	468614	487741
980	469122	487294
981	469614	486830
982	470151	486412
983	470652	485957
984	471171	485522
985	471694	485089
986	472199	484638
987	472698	484181
988	473210	483736
989	473750	483321
990	474235	482848
991	474730	482387
992	475277	481978
993	475774	481518
994	476254	481040
995	476774	480604
996	477273	480145
997	477795	479710
998	478297	479255
999	478837	478837
1000	479318	478360
1001	479845	477930
