iter	Passed	Remaining
545	106477	276334
546	106746	276331
547	106930	276106
548	107211	276133
549	107489	276149
550	107704	276005
551	107869	275731
552	108048	275494
553	108195	275174
554	108369	274927
555	108543	274678
556	108725	274448
557	108913	274236
558	109078	273965
559	109273	273768
560	109482	273609
561	109652	273349
562	109927	273355
563	110202	273355
564	110461	273318
565	110725	273292
566	110906	273059
567	111091	272840
568	111274	272611
569	111463	272401
570	111754	272437
571	111940	272219
572	112242	272280
573	112404	272003
574	112568	271731
575	112873	271797
576	113191	271895
577	113333	271569
578	113622	271593
579	113782	271312
580	113973	271104
581	114172	270914
582	114357	270692
583	114621	270656
584	114911	270680
585	115048	270345
586	115242	270142
587	115453	269979
588	115641	269763
589	115806	269495
590	115952	269182
591	116118	268916
592	116364	268835
593	116497	268493
594	116681	268268
595	116866	268047
596	117043	267808
597	117319	267795
598	117659	267924
599	117797	267595
600	117994	267402
601	118163	267142
602	118421	267085
603	118592	266832
604	118781	266620
605	119002	266479
606	119134	266140
607	119441	266188
608	119649	266018
609	119766	265645
610	120026	265589
611	120269	265496
612	120456	265280
613	120669	265119
614	120804	264788
615	121006	264604
616	121174	264343
617	121354	264113
618	121551	263918
619	121747	263720
620	121912	263457
621	122108	263259
622	122302	263057
623	122485	262833
624	122688	262650
625	122857	262395
626	123081	262259
627	123267	262040
628	123450	261817
629	123624	261573
630	123789	261311
631	124001	261148
632	124180	260916
633	124348	260661
634	124557	260491
635	124733	260254
636	124892	259979
637	125081	259769
638	125285	259590
639	125443	259314
640	125716	259278
641	125912	259080
642	126085	258838
643	126259	258596
644	126459	258409
645	126643	258187
646	126806	257924
647	126954	257631
648	127245	257628
649	127438	257424
650	127618	257197
651	127804	256981
652	128086	256956
653	128265	256727
654	128571	256749
655	128748	256514
656	129048	256525
657	129195	256231
658	129459	256169
659	129637	255936
660	129838	255748
661	130036	255556
662	130195	255284
663	130482	255266
664	130706	255122
665	130854	254831
666	131067	254668
667	131222	254391
668	131392	254143
669	131663	254091
670	131839	253853
671	132002	253594
672	132180	253362
673	132372	253157
674	132645	253106
675	132859	252944
676	133019	252677
677	133176	252406
678	133465	252385
679	133635	252139
680	133909	252088
681	134079	251841
682	134228	251555
683	134443	251393
684	134627	251173
685	134835	250997
686	135001	250745
687	135225	250600
688	135375	250316
689	135567	250111
690	135746	249882
691	135942	249685
692	136104	249427
693	136377	249371
694	136564	249156
695	136766	248970
696	136980	248806
697	137121	248507
698	137302	248284
699	137594	248260
700	137803	248084
701	137985	247863
702	138190	247681
703	138360	247437
704	138644	247397
705	138936	247370
706	139111	247134
707	139300	246923
708	139482	246701
709	139655	246461
710	139860	246281
711	139988	245963
712	140276	245926
713	140460	245706
714	140730	245637
715	141028	245617
716	141205	245385
717	141373	245138
718	141553	244912
719	141852	244892
720	142053	244702
721	142248	244502
722	142411	244247
723	142692	244193
724	142882	243984
725	143175	243950
726	143348	243712
727	143615	243633
728	143808	243429
729	143992	243209
730	144183	243000
731	144353	242758
732	144654	242734
733	144939	242684
734	145123	242464
735	145418	242429
736	145612	242225
737	145803	242018
738	145979	241785
739	146253	241713
740	146478	241561
741	146637	241299
742	146814	241068
743	147039	240915
744	147194	240647
745	147417	240492
746	147616	240297
747	147787	240056
748	147979	239849
749	148136	239586
750	148426	239537
751	148721	239496
752	148913	239289
753	149209	239250
754	149422	239076
755	149582	238817
756	149851	238732
757	150018	238486
758	150200	238263
759	150479	238193
760	150784	238164
761	150998	237991
762	151156	237729
763	151359	237540
764	151582	237379
765	151750	237135
766	151932	236912
767	152209	236836
768	152394	236617
769	152609	236445
770	152767	236186
771	153003	236045
772	153125	235730
773	153329	235541
774	153521	235333
775	153705	235113
776	154010	235079
777	154303	235024
778	154513	234844
779	154686	234608
780	154966	234533
781	155155	234320
782	155339	234100
783	155555	233928
784	155734	233700
785	155914	233475
786	156192	233395
787	156391	233197
788	156541	232927
789	156761	232760
790	156942	232537
791	157174	232387
792	157345	232149
793	157533	231936
794	157727	231730
795	157883	231470
796	158202	231448
797	158384	231225
798	158541	230966
799	158737	230764
800	159032	230705
801	159208	230475
802	159401	230268
803	159592	230059
804	159727	229768
805	159911	229549
806	160096	229332
807	160282	229117
808	160490	228932
809	160658	228690
810	160805	228418
811	161053	228291
812	161363	228251
813	161564	228056
814	161699	227768
815	162018	227738
816	162195	227509
817	162369	227277
818	162678	227233
819	162856	227005
820	163028	226770
821	163249	226602
822	163471	226437
823	163661	226226
824	163829	225984
825	164033	225793
826	164194	225544
827	164384	225333
828	164603	225162
829	164746	224889
830	164901	224630
831	165176	224536
832	165362	224320
833	165675	224277
834	165916	224136
835	166111	223932
836	166279	223692
837	166458	223467
838	166665	223280
839	166816	223017
840	167009	222812
841	167243	222660
842	167402	222409
843	167672	222305
844	167902	222148
845	168067	221904
846	168267	221707
847	168537	221603
848	168753	221427
849	168926	221194
850	169145	221021
851	169338	220815
852	169522	220598
853	169820	220528
854	170021	220332
855	170232	220148
856	170425	219941
857	170574	219679
858	170787	219498
859	171043	219373
860	171359	219324
861	171571	219141
862	171729	218889
863	171888	218640
864	172077	218428
865	172346	218318
866	172552	218128
867	172734	217907
868	172897	217663
869	173096	217465
870	173269	217233
871	173466	217032
872	173644	216807
873	173944	216733
874	174195	216599
875	174385	216389
876	174708	216343
877	174905	216141
878	175064	215892
879	175258	215687
880	175436	215462
881	175631	215258
882	175822	215048
883	175990	214812
884	176152	214567
885	176460	214500
886	176641	214280
887	176801	214032
888	176989	213821
889	177158	213585
890	177332	213355
891	177610	213252
892	177796	213037
893	177987	212828
894	178164	212603
895	178342	212379
896	178522	212157
897	178862	212125
898	179018	211875
899	179306	211780
900	179488	211561
901	179784	211475
902	179967	211257
903	180182	211077
904	180352	210843
905	180538	210628
906	180829	210536
907	181125	210448
908	181288	210207
909	181553	210082
910	181717	209843
911	182030	209774
912	182200	209540
913	182394	209334
914	182592	209133
915	182771	208910
916	182970	208710
917	183154	208492
918	183449	208402
919	183754	208322
920	183946	208113
921	184144	207911
922	184336	207702
923	184649	207630
924	184833	207412
925	185022	207201
926	185209	206987
927	185367	206741
928	185561	206534
929	185754	206327
930	186051	206234
931	186236	206018
932	186520	205911
933	186737	205730
934	186950	205545
935	187139	205333
936	187341	205135
937	187620	205022
938	187841	204844
939	188023	204625
940	188297	204505
941	188472	204278
942	188663	204068
943	188840	203843
944	189032	203634
945	189257	203462
946	189419	203221
947	189596	202996
948	189822	202823
949	189979	202578
950	190152	202349
951	190413	202214
952	190572	201970
953	190779	201778
954	191003	201603
955	191197	201396
956	191397	201197
957	191581	200980
958	191754	200752
959	192032	200634
960	192226	200427
961	192450	200252
962	192610	200010
963	192824	199825
964	193060	199662
965	193229	199430
966	193521	199325
967	193724	199127
968	193915	198918
969	194069	198671
970	194267	198469
971	194456	198257
972	194653	198054
973	194911	197912
974	195199	197802
975	195489	197692
976	195780	197584
977	196109	197513
978	196260	197263
979	196571	197173
980	196870	197071
981	197046	196845
982	197250	196648
983	197400	196397
984	197688	196283
985	197924	196117
986	198079	195872
987	198271	195662
988	198499	195489
989	198673	195262
990	198973	195158
991	199141	194926
992	199433	194813
993	199751	194727
994	199929	194504
995	200134	194307
996	200311	194082
997	200531	193900
998	200707	193675
999	200892	193459
1000	201077	193243
1001	201286	193050
1002	201507	192868
1003	201651	192613
1004	201960	192515
1005	202134	192288
1006	202370	192121
1007	202536	191887
1008	202707	191657
1009	202897	191447
1010	203152	191296
1011	203338	191081
1012	203523	190866
1013	203819	190753
1014	204059	190589
1015	204234	190364
1016	204519	190241
1017	204700	190021
1018	204883	189804
1019	205197	189707
1020	205394	189502
1021	205683	189381
1022	205894	189189
1023	206084	188977
1024	206284	188775
1025	206458	188548
1026	206749	188430
1027	206967	188244
1028	207144	188020
1029	207331	187806
1030	207655	187715
1031	207812	187474
1032	208044	187300
1033	208205	187062
1034	208500	186945
1035	208688	186731
1036	208971	186603
1037	209159	186389
1038	209356	186183
1039	209647	186062
1040	209825	185839
1041	210037	185647
1042	210238	185445
1043	210430	185235
1044	210632	185034
1045	210821	184821
1046	211026	184622
1047	211198	184395
1048	211384	184180
1049	211628	184016
1050	211759	183753
1051	212094	183667
1052	212248	183425
1053	212449	183222
1054	212674	183041
1055	212826	182796
1056	213030	182597
1057	213215	182381
1058	213414	182178
1059	213584	181950
1060	213884	181832
1061	214078	181623
1062	214275	181418
1063	214468	181209
1064	214759	181083
1065	214958	180880
1066	215243	180748
1067	215444	180545
1068	215633	180333
1069	215817	180116
1070	216029	179923
