iter	Passed	Remaining
761	304734	495093
762	305200	494800
763	305585	494376
764	306005	494009
765	306411	493618
766	306867	493309
767	307278	492926
768	307719	492591
769	308132	492211
770	308535	491816
771	308937	491418
772	309368	491067
773	309784	490691
774	310206	490325
775	310646	489988
776	311061	489610
777	311470	489225
778	311894	488861
779	312283	488443
780	312726	488109
781	313174	487782
782	313589	487404
783	314010	487037
784	314447	486692
785	314913	486393
786	315340	486033
787	315763	485666
788	316194	485312
789	316627	484960
790	317072	484627
791	317498	484264
792	317945	483935
793	318341	483526
794	318766	483161
795	319178	482778
796	319601	482409
797	320004	482012
798	320429	481647
799	320861	481292
800	321289	480931
801	321698	480541
802	322142	480204
803	322574	479850
804	322991	479471
805	323440	479141
806	323842	478740
807	324247	478346
808	324688	478002
809	325112	477633
810	325532	477260
811	325981	476928
812	326391	476539
813	326802	476151
814	327231	475790
815	327672	475445
816	328131	475128
817	328558	474763
818	328970	474375
819	329396	474009
820	329813	473629
821	330276	473315
822	330732	472991
823	331148	472609
824	331582	472253
825	332017	471898
826	332451	471543
827	332871	471165
828	333287	470784
829	333732	470441
830	334143	470052
831	334534	469634
832	334948	469249
833	335402	468919
834	335839	468566
835	336302	468249
836	336734	467887
837	337176	467540
838	337604	467174
839	338058	466842
840	338475	466459
841	338893	466078
842	339312	465699
843	339755	465352
844	340161	464954
845	340609	464613
846	341057	464272
847	341491	463912
848	341955	463593
849	342375	463214
850	342864	462927
851	343271	462529
852	343692	462151
853	344154	461827
854	344581	461456
855	345055	461148
856	345483	460778
857	345911	460409
858	346339	460038
859	346759	459658
860	347191	459292
861	347603	458900
862	348034	458534
863	348439	458133
864	348868	457764
865	349320	457424
866	349746	457050
867	350127	456617
868	350573	456270
869	350985	455877
870	351403	455493
871	351816	455102
872	352233	454715
873	352652	454332
874	353065	453941
875	353468	453537
876	353885	453150
877	354295	452755
878	354730	452391
879	355151	452010
880	355584	451644
881	356040	451306
882	356458	450921
883	356882	450543
884	357288	450142
885	357688	449735
886	358088	449326
887	358526	448965
888	358952	448589
889	359366	448198
890	359803	447835
891	360212	447438
892	360635	447058
893	361071	446694
894	361515	446340
895	361932	445952
896	362368	445587
897	362776	445188
898	363208	444819
899	363645	444455
900	364092	444104
901	364567	443785
902	365004	443422
903	365431	443045
904	365821	442623
905	366244	442242
906	366665	441857
907	367109	441501
908	367527	441113
909	367941	440721
910	368363	440337
911	368799	439970
912	369212	439576
913	369643	439204
914	370060	438814
915	370504	438457
916	370941	438091
917	371374	437720
918	371783	437320
919	372206	436937
920	372672	436605
921	373080	436205
922	373527	435849
923	373947	435463
924	374397	435110
925	374796	434699
926	375228	434325
927	375625	433912
928	376030	433507
929	376451	433122
930	376889	432755
931	377291	432346
932	377716	431964
933	378129	431569
934	378551	431184
935	378981	430807
936	379412	430433
937	379813	430023
938	380227	429628
939	380674	429271
940	381097	428887
941	381526	428507
942	381976	428154
943	382419	427791
944	382836	427399
945	383261	427016
946	383697	426645
947	384096	426233
948	384511	425839
949	384948	425469
950	385386	425100
951	385834	424742
952	386261	424360
953	386655	423942
954	387102	423583
955	387512	423182
956	387922	422782
957	388363	422416
958	388802	422047
959	389234	421671
960	389664	421292
961	390093	420911
962	390562	420574
963	390997	420200
964	391437	419831
965	391851	419435
966	392280	419054
967	392720	418685
968	393146	418301
969	393553	417897
970	393974	417507
971	394382	417104
972	394817	416729
973	395254	416356
974	395697	415990
975	396141	415623
976	396561	415232
977	397001	414862
978	397412	414461
979	397879	414119
980	398320	413750
981	398743	413361
982	399219	413027
983	399627	412624
984	400057	412241
985	400509	411882
986	400930	411491
987	401334	411083
988	401775	410712
989	402174	410299
990	402600	409913
991	403019	409519
992	403447	409135
993	403883	408758
994	404326	408389
995	404744	407995
996	405163	407601
997	405610	407235
998	406028	406841
999	406463	406463
1000	406871	406058
1001	407284	405658
1002	407726	405287
1003	408135	404883
1004	408586	404521
1005	408995	404116
1006	409399	403707
1007	409826	403321
1008	410241	402923
1009	410670	402538
1010	411091	402146
1011	411540	401780
1012	411959	401385
1013	412385	400997
1014	412825	400623
1015	413271	400255
1016	413714	399883
1017	414174	399527
1018	414617	399156
1019	415051	398774
1020	415486	398395
1021	415910	398004
1022	416358	397636
1023	416782	397245
1024	417206	396854
1025	417623	396456
1026	418018	396038
1027	418455	395659
1028	418884	395273
1029	419314	394888
1030	419732	394491
1031	420167	394110
1032	420605	393732
1033	420991	393305
1034	421410	392909
1035	421832	392515
1036	422275	392142
1037	422848	391888
1038	423266	391491
1039	423722	391128
1040	424158	390747
1041	424819	390572
1042	425243	390180
1043	425688	389806
1044	426116	389417
1045	426579	389059
1046	426980	388646
1047	427416	388263
1048	427839	387870
1049	428234	387450
1050	428667	387064
1051	429069	386652
1052	429489	386255
1053	429917	385865
1054	430329	385461
1055	430754	385068
1056	431185	384681
1057	431623	384299
1058	432077	383933
1059	432499	383537
1060	432929	383148
1061	433356	382757
