iter	Passed	Remaining
339	135670	63844
340	136053	63438
341	136483	63053
342	136887	62657
343	137270	62250
344	137679	61856
345	138098	61465
346	138498	61067
347	138914	60675
348	139282	60262
349	139706	59874
350	140118	59480
351	140530	59086
352	140956	58698
353	141379	58308
354	141827	57929
355	142240	57535
356	142645	57138
357	143037	56735
358	143427	56332
359	143818	55929
360	144228	55533
361	144657	55145
362	145066	54749
363	145459	54347
364	145858	53947
365	146300	53563
366	146757	53184
367	147155	52783
368	147546	52381
369	147989	51996
370	148349	51582
371	148750	51182
372	149140	50779
373	149545	50381
374	149952	49984
375	150370	49590
376	150770	49190
377	151188	48796
378	151595	48398
379	152003	48001
380	152374	47592
381	152800	47200
382	153221	46806
383	153639	46412
384	154019	46005
385	154423	45606
386	154858	45217
387	155301	44829
388	155690	44425
389	156103	44029
390	156529	43636
391	156951	43241
392	157374	42847
393	157806	42455
394	158229	42061
395	158627	41659
396	159065	41268
397	159429	40858
